1030834430980632576,Sat Aug 18 15:10:54 +0000 2018,naveed111,"RT @jairajp: #KeralaFloods: Top 10 Developments https://t.co/1EfQppcvH9
1) #Kerala CM P Vijayan asked for ₹25,000 Crores, modi ji has given…"
1030838801541750784,Sat Aug 18 15:28:17 +0000 2018,sreekum83851252,RT @khaleejtimes: Live: #India PM @narendramodi thanks #Dubai's Sheikh Mohammed for 'gracious' #KeralaFloods relief support https://t.co/7X…
1030839042475257856,Sat Aug 18 15:29:14 +0000 2018,simeon5559,"RT @varungandhi80: With over 300 people dead and more than 3.14 lakh displaced, the devastating #KeralaFloods are truly a national calamity…"
1030839043167113216,Sat Aug 18 15:29:14 +0000 2018,abhishvaibhavam,"RT @manukumarjain: #Xiaomi is supplying thousands of fully charged Mi PowerBanks to relief camps in #Kerala, with help of @CNNnews18.

Resp…"
1030839043594932224,Sat Aug 18 15:29:14 +0000 2018,csarunkumar,RT @ishafoundation: #KeralaFloods #IndiaForKerala #SOSKerala https://t.co/MQHsP3PLmJ
1030839043683016704,Sat Aug 18 15:29:14 +0000 2018,Pankaj_NaMo,RT @PrinceArihan: The Archbishop of Goa has asked people to prayer and donate for the #KeralaFloods. And we should do our bit. I wonder wha…
1030839043192307712,Sat Aug 18 15:29:14 +0000 2018,mcool3318,"RT @VijayFansTrends: Kerala flood relief By Vijay Idhayam Girls Trivandrum District Committee! 
#KeralaFloodRelief #KeralaFloods #DoForKera…"
1030839045746618368,Sat Aug 18 15:29:15 +0000 2018,DINESHC42728009,"RT @HiraLALMeenainc: A month's salary for the flood victims of Kerala Congress MP, MLA Mr. @RahulGandhi ji said that party every ..."
1030839046350630912,Sat Aug 18 15:29:15 +0000 2018,aazimsaifi000,"RT @SuhaibBadshah9: I will Donate Rs 5 per RT for #KeralaFloods in next 12 Hours.
Lets Help Our Country Men facing the Wrath of Nature in K…"
1030839045855830021,Sat Aug 18 15:29:15 +0000 2018,FanOfPPBajpai,@UmarKhalidJNU @IronyOfIndia_ @SureshChavhanke https://t.co/X3rCd7WnSN
1030839047491481600,Sat Aug 18 15:29:15 +0000 2018,prathap56778589,"RT @VijayFansTrends: Kerala flood relief By Vijay Idhayam Girls Trivandrum District Committee! 
#KeralaFloodRelief #KeralaFloods #DoForKera…"
1030839048695361536,Sat Aug 18 15:29:15 +0000 2018,piyushakak4,"RT @ piyushakak4: All MLAs of Kejriwal, MPs, ministers will give Kerala a month's salary for the help of flood victims! Do the BJP leaders do this ..."
1030839048779313153,Sat Aug 18 15:29:15 +0000 2018,___sayeed___,"RT @Ibrahim_Alameri: small contribution from me and my family, we have donated 1000 Dirhams (20000 INR),blankets, shoes and school bags to…"
1030839050641391623,Sat Aug 18 15:29:16 +0000 2018,venkatrcfan,RT @agauravsingh: She is my friend. Please rt #KeralaFloods #KeralaSOS #KeralaFloodRelief https://t.co/SO7CQO4hwK
1030839416535887873,Sat Aug 18 15:30:43 +0000 2018,AnkitSi37710344,RT @sambitswaraj: 🙏 ॐ शांति https://t.co/WKB9y6xZer
1030839417106092032,Sat Aug 18 15:30:43 +0000 2018,Anoopthalafan,RT @Dileep_Online: #KeralaFloods https://t.co/yhZAb5WMY5
1030839418246983680,Sat Aug 18 15:30:44 +0000 2018,AJMAL_MILAN,"RT @Forumkeralam1: Actor #SalimKumar and family who were stranded for around 3 days have finally been rescued we hear

@edakkamannil @JohnB…"
1030839418540572672,Sat Aug 18 15:30:44 +0000 2018,treeforever_in,"RT @tuttoori_app: Don't pray for kerala. Do For Kerala

RT &amp; Spread the initiative.

#DoForKerala #KeralaFloods #KeralaFloodRelief #Lakshmi…"
1030839420163780608,Sat Aug 18 15:30:44 +0000 2018,Akhilvg_offl,RT @ANI: Around 6.5 ton of food packets were delivered by Government of Maharashtra to Coast Guard at Worli Dock today to dispatch for #Ker…
1030839420331601920,Sat Aug 18 15:30:44 +0000 2018,vashisht_suri,"#KeralaSOS #KeralaFloods while everyone's doing their bit to help the state, I also made a small contribution..

..… https://t.co/44RGCZQb5g"
1030839422927818752,Sat Aug 18 15:30:45 +0000 2018,aniljothomas,"RT @AngellicAribam: Doctors needed for #KeralaFloods medical help. 
Please share this amongst your network, if possible. Thank you.
https:/…"
1030839422814707713,Sat Aug 18 15:30:45 +0000 2018,Stormbreaker__,RT @Srk_bangalore: #KeralaFloods please let's all pray for Kerala. Let's do our bit and help the people. https://t.co/8S2JMPLVhf
1030839423221420033,Sat Aug 18 15:30:45 +0000 2018,RjSniper8097,RT @RjSniper8097: @stayfreeindia #sanitarynapkins #Keralafloods
1030839422885875712,Sat Aug 18 15:30:45 +0000 2018,Vinoth60279902,RT @Trollpathy: Pollachi Ajith Fans have arranged relief materials along with vehicle. Pls contact the below person and request Thala fans…
1030839424643256321,Sat Aug 18 15:30:45 +0000 2018,Ashok_Theni,RT @PTTVOnlineNews: Kerala: Helicopter landed in the tip of the house and rescue the victims to flood victims! # Kera ...
1030839424643424256,Sat Aug 18 15:30:45 +0000 2018,NikharYogesh,"RT @ rajbhakt16: The floods in Kerala are terrible, there is no way to become water drain. The land is being released due to the continuous rain. The water fell ..."
1030839425511505920,Sat Aug 18 15:30:45 +0000 2018,kranjjeet,"RT @ChandrakalaIas: #KeralaFloodRelief #KeralaFloods 
Please help &amp; support. @CMOKerala https://t.co/OEqXd44ypk"
1030839425511510016,Sat Aug 18 15:30:45 +0000 2018,Anandu202,#KeralaFloods
1030839425737998342,Sat Aug 18 15:30:45 +0000 2018,naresh_sanga,"Let's PRAY &amp; PAY for Kerala! #KeralaFloodRelief #KeralaReliefFund #KeralaFloods #IStandWithKerala 
I DID MY BIT https://t.co/4U1LwauHMc"
1030839427445141507,Sat Aug 18 15:30:46 +0000 2018,Aparna817,"RT @akshaya_aks: Talking Malayalam chennaits

#keralafloods #KeralaFloodRelief https://t.co/kjQF12C9aC"
1030839427273125890,Sat Aug 18 15:30:46 +0000 2018,bhaskar_gbr,"RT @ANI: Yesterday Captain P Rajkumar Shaurya Chakra winched up 26 people from a SeaKing 42B helicopter, in extremely challenging condition…"
1030839429340913664,Sat Aug 18 15:30:46 +0000 2018,Punit_TNT,"R @ @Barani_FOM: A great person has said, 'do good deeds and put them in the river.'
If you're both forcing you to ... Floods, it's a nice thing ...."
1030839428896325637,Sat Aug 18 15:30:46 +0000 2018,Im__Heisenberg,"This is what happening after #KeralaFloods 🤦👎👎🙆🙅
#KeralaFloodRescue https://t.co/PHEPGjkDIl"
1030839430804721664,Sat Aug 18 15:30:47 +0000 2018,jaghujagadeesh1,"RT @dpveuu: Great work ...
Those who haven't donated yet please donate 
#KeralaFloods https://t.co/SVhtSkwlIs"
1030839431555514368,Sat Aug 18 15:30:47 +0000 2018,ShivenduSingh9,"RT @praveenskapoor: Kerala - Our Most Beautiful State is Facing Worst Floods

Let Us All Indians #Donate4Kerala through #PMNRF or #KeralaFl…"
1030839432109125639,Sat Aug 18 15:30:47 +0000 2018,AKHILSURENDAR,"RT @manukumarjain: #Xiaomi is supplying thousands of fully charged Mi PowerBanks to relief camps in #Kerala, with help of @CNNnews18.

Resp…"
1030839433145151489,Sat Aug 18 15:30:47 +0000 2018,mmtradingco25,"RT @MATTSMATTS: Kerala has real leaders, who are on the ground working, not waving at people from airplane!  #IndiaForKerala  #KeralaFloods…"
1030839433791041536,Sat Aug 18 15:30:47 +0000 2018,SureshzeeyaSz,"RT @VISHNU_VICHU_U: Tell us if you need any food ready for 1000 people tomorrow. Anyone in Trissur can reach
Number: ..."
1030839434474741760,Sat Aug 18 15:30:47 +0000 2018,Babu_No_Fear,"RT @VijayFansTrends: Kerala flood relief By Vijay Idhayam Girls Trivandrum District Committee! 
#KeralaFloodRelief #KeralaFloods #DoForKera…"
1030839435108073474,Sat Aug 18 15:30:48 +0000 2018,selvarat2k1,RT @RajiniAjith_FC: #Superstar #Rajinikanth donated Rs.15 lakhs towards the relief fund for the people who are affected by the #KeralaFlood…
1030839436441866240,Sat Aug 18 15:30:48 +0000 2018,nitinuprabhu,"RT @aartic02: I will Donate Rs 2 per RT for #KeralaFloods in next 12 Hours.
Lets Help Our Country Men facing the Wrath of Nature in Kerala.…"
1030839437633105920,Sat Aug 18 15:30:48 +0000 2018,DattuCheers,"RT @akaparnaashok: At Karyavattom university campus based collection centre we are short of following items
1. Water bottles we prefer 1 li…"
1030839437993816064,Sat Aug 18 15:30:48 +0000 2018,bbaraka1,"RT @aartic02: I will Donate Rs 2 per RT for #KeralaFloods in next 12 Hours.
Lets Help Our Country Men facing the Wrath of Nature in Kerala.…"
1030839439310782464,Sat Aug 18 15:30:49 +0000 2018,aniljothomas,"RT @AngellicAribam: #CallingVolunteers willing to help us in database management and translation. Please fill this form. #KeralaFloods
 htt…"
1030839443425390593,Sat Aug 18 15:30:50 +0000 2018,commonmank7,"RT @DaaruBaazMehta: I will Donate Rs 5 per RT for #KeralaFloods 

Tag your Friends and take up the challenge. 

Lets together, help our Bro…"
1031161992449380352,Sun Aug 19 12:52:31 +0000 2018,anundinesh,Salute!
1031161996115357697,Sun Aug 19 12:52:32 +0000 2018,SwalihBinOmar,"RT @Thottu_: Social media, which uses just a whole world of time,
We are changing the malayalees online control rooms in one week ..."
1031161997222600704,Sun Aug 19 12:52:32 +0000 2018,ramks100,"RT @Dr_SimranSingh: If Rahul Gandhi is really looking for Rs 500 crore as subsidy for Kerala then

Do not donate your Arboo property ..."
1031161998271074305,Sun Aug 19 12:52:33 +0000 2018,karthikwtp,RT @Vijay_OWC: On behalf of #VijayOnlineWelfareClub we have done our contribution to the needs.We will have them Always in our prayers #Ker…
1031161999034540033,Sun Aug 19 12:52:33 +0000 2018,kumarajayanand,"RT @AnuMishraBJP: Ker ""did not have"" Jesus ""or"" Allah ""..!

But ...!
Today in the flood situation of ""Rashtriya Swayamsevak Sangh""
""Volunteer"" people are ""in ..."
1031161999156174848,Sun Aug 19 12:52:33 +0000 2018,abid_hussain,RT @akashbanerjee: Did a 90minute @YouTubeIndia #Livestream last night - happy to report that besides the hate-mongering on web - Humanity…
1031163909472903169,Sun Aug 19 13:00:08 +0000 2018,bhakt2019,RT @joele__: Kerala has declared Central Government as a national disaster #KeralaFloods
